SRA acc,Biosample acc,Bioproject acc,Taxonomia acc,Instrumento,Amostras,Bases,Tamanho,Organismo,Estratégia,Recurso,Seleção,Protocolo,Criação
SRR22767346,SAMN31775336,PRJNA913104,7175,Illumina MiSeq,71558,0.0,20.68,Culex pipiens,AMPLICON,Metagenomic,Random Pcr,,2023/01/25
SRR22767347,SAMN31775335,PRJNA913104,7175,Illumina MiSeq,69194,0.0,19.32,Culex pipiens,AMPLICON,Metagenomic,Random Pcr,,2023/01/25
SRR22767348,SAMN31775334,PRJNA913104,7175,Illumina MiSeq,321229,0.1,93.13,Culex pipiens,AMPLICON,Metagenomic,Random Pcr,,2023/01/25
SRR22767349,SAMN31775333,PRJNA913104,7175,Illumina MiSeq,174692,0.1,51.68,Culex pipiens,AMPLICON,Metagenomic,Random Pcr,,2023/01/25
SRR22767350,SAMN31775332,PRJNA913104,7175,Illumina MiSeq,91364,0.0,25.68,Culex pipiens,AMPLICON,Metagenomic,Random Pcr,,2023/01/25
SRR22767351,SAMN31775331,PRJNA913104,7175,Illumina MiSeq,54140,0.0,15.0,Culex pipiens,AMPLICON,Metagenomic,Random Pcr,,2023/01/25
SRR22767352,SAMN31775330,PRJNA913104,7175,Illumina MiSeq,66114,0.0,19.82,Culex pipiens,AMPLICON,Metagenomic,Random Pcr,,2023/01/25
SRR22767353,SAMN31775294,PRJNA913104,7175,Illumina MiSeq,210133,0.1,44.78,Culex pipiens,AMPLICON,Metagenomic,Random Pcr,,2023/01/25
SRR22767354,SAMN31775329,PRJNA913104,7175,Illumina MiSeq,141122,0.1,37.56,Culex pipiens,AMPLICON,Metagenomic,Random Pcr,,2023/01/25
SRR22767355,SAMN31775328,PRJNA913104,7175,Illumina MiSeq,148857,0.1,41.8,Culex pipiens,AMPLICON,Metagenomic,Random Pcr,,2023/01/25
SRR22767356,SAMN31775327,PRJNA913104,7175,Illumina MiSeq,121720,0.1,35.37,Culex pipiens,AMPLICON,Metagenomic,Random Pcr,,2023/01/25
SRR22767359,SAMN31775324,PRJNA913104,7178,Illumina MiSeq,136712,0.0,32.63,Culex tritaeniorhynchus,AMPLICON,Metagenomic,Random Pcr,,2023/01/25
SRR22767363,SAMN31775320,PRJNA913104,7178,Illumina MiSeq,96662,0.0,24.01,Culex tritaeniorhynchus,AMPLICON,Metagenomic,Random Pcr,,2023/01/25
SRR22767364,SAMN31775293,PRJNA913104,7175,Illumina MiSeq,84239,0.0,25.23,Culex pipiens,AMPLICON,Metagenomic,Random Pcr,,2023/01/25
SRR22767365,SAMN31775319,PRJNA913104,7175,Illumina MiSeq,59584,0.0,14.46,Culex pipiens,AMPLICON,Metagenomic,Random Pcr,,2023/01/25
SRR22767367,SAMN31775317,PRJNA913104,7178,Illumina MiSeq,146273,0.1,39.17,Culex tritaeniorhynchus,AMPLICON,Metagenomic,Random Pcr,,2023/01/25
SRR22767368,SAMN31775316,PRJNA913104,7175,Illumina MiSeq,111794,0.0,30.66,Culex pipiens,AMPLICON,Metagenomic,Random Pcr,,2023/01/25
SRR22767369,SAMN31775315,PRJNA913104,7175,Illumina MiSeq,264430,0.1,66.96,Culex pipiens,AMPLICON,Metagenomic,Random Pcr,,2023/01/25
SRR22767370,SAMN31775314,PRJNA913104,7175,Illumina MiSeq,53354,0.0,16.01,Culex pipiens,AMPLICON,Metagenomic,Random Pcr,,2023/01/25
SRR22767374,SAMN31775310,PRJNA913104,7178,Illumina MiSeq,217190,0.1,52.72,Culex tritaeniorhynchus,AMPLICON,Metagenomic,Random Pcr,,2023/01/25
SRR22767376,SAMN31775309,PRJNA913104,7178,Illumina MiSeq,114659,0.0,30.25,Culex tritaeniorhynchus,AMPLICON,Metagenomic,Random Pcr,,2023/01/25
SRR22767377,SAMN31775308,PRJNA913104,7178,Illumina MiSeq,150648,0.1,36.01,Culex tritaeniorhynchus,AMPLICON,Metagenomic,Random Pcr,,2023/01/25
SRR22767378,SAMN31775307,PRJNA913104,7175,Illumina MiSeq,59689,0.0,14.91,Culex pipiens,AMPLICON,Metagenomic,Random Pcr,,2023/01/25
SRR22767379,SAMN31775306,PRJNA913104,7175,Illumina MiSeq,267002,0.1,62.77,Culex pipiens,AMPLICON,Metagenomic,Random Pcr,,2023/01/25
SRR22767380,SAMN31775305,PRJNA913104,7175,Illumina MiSeq,132399,0.1,36.34,Culex pipiens,AMPLICON,Metagenomic,Random Pcr,,2023/01/25
SRR22767381,SAMN31775304,PRJNA913104,7175,Illumina MiSeq,62777,0.0,17.4,Culex pipiens,AMPLICON,Metagenomic,Random Pcr,,2023/01/25
SRR22767382,SAMN31775303,PRJNA913104,7175,Illumina MiSeq,113139,0.0,30.87,Culex pipiens,AMPLICON,Metagenomic,Random Pcr,,2023/01/25
SRR22767383,SAMN31775302,PRJNA913104,7175,Illumina MiSeq,267587,0.1,54.23,Culex pipiens,AMPLICON,Metagenomic,Random Pcr,,2023/01/25
SRR22767384,SAMN31775301,PRJNA913104,7175,Illumina MiSeq,103083,0.0,29.04,Culex pipiens,AMPLICON,Metagenomic,Random Pcr,,2023/01/25
SRR22767385,SAMN31775300,PRJNA913104,7175,Illumina MiSeq,75485,0.0,20.57,Culex pipiens,AMPLICON,Metagenomic,Random Pcr,,2023/01/25
SRR22767387,SAMN31775290,PRJNA913104,7175,Illumina MiSeq,76346,0.0,22.51,Culex pipiens,AMPLICON,Metagenomic,Random Pcr,,2023/01/25
SRR22765114,SAMN31775203,PRJNA913104,7175,Illumina MiSeq,202728,0.1,44.37,Culex pipiens,AMPLICON,Metagenomic,Random Pcr,,2022/12/16
SRR22765115,SAMN31775202,PRJNA913104,7175,Illumina MiSeq,171520,0.1,35.61,Culex pipiens,AMPLICON,Metagenomic,Random Pcr,,2022/12/16
SRR22765116,SAMN31775201,PRJNA913104,7175,Illumina MiSeq,45045,0.0,7.48,Culex pipiens,AMPLICON,Metagenomic,Random Pcr,,2022/12/16
SRR22765117,SAMN31775200,PRJNA913104,7175,Illumina MiSeq,176236,0.1,21.77,Culex pipiens,AMPLICON,Metagenomic,Random Pcr,,2022/12/16
SRR22765118,SAMN31775199,PRJNA913104,7175,Illumina MiSeq,237654,0.1,45.92,Culex pipiens,AMPLICON,Metagenomic,Random Pcr,,2022/12/16
SRR22765128,SAMN31775228,PRJNA913104,7175,Illumina MiSeq,303784,0.1,58.83,Culex pipiens,AMPLICON,Metagenomic,Random Pcr,,2022/12/16
SRR22765136,SAMN31775221,PRJNA913104,7175,Illumina MiSeq,265706,0.1,53.64,Culex pipiens,AMPLICON,Metagenomic,Random Pcr,,2022/12/16
SRR22765137,SAMN31775220,PRJNA913104,7175,Illumina MiSeq,325324,0.1,62.45,Culex pipiens,AMPLICON,Metagenomic,Random Pcr,,2022/12/16
SRR22765138,SAMN31775219,PRJNA913104,7175,Illumina MiSeq,236812,0.1,47.29,Culex pipiens,AMPLICON,Metagenomic,Random Pcr,,2022/12/16
SRR22765139,SAMN31775218,PRJNA913104,7175,Illumina MiSeq,204220,0.1,43.32,Culex pipiens,AMPLICON,Metagenomic,Random Pcr,,2022/12/16
SRR22765140,SAMN31775217,PRJNA913104,7175,Illumina MiSeq,216207,0.1,41.93,Culex pipiens,AMPLICON,Metagenomic,Random Pcr,,2022/12/16
SRR22765141,SAMN31775216,PRJNA913104,7175,Illumina MiSeq,223704,0.1,38.47,Culex pipiens,AMPLICON,Metagenomic,Random Pcr,,2022/12/16
SRR22765142,SAMN31775215,PRJNA913104,7175,Illumina MiSeq,260921,0.1,50.97,Culex pipiens,AMPLICON,Metagenomic,Random Pcr,,2022/12/16
SRR22765143,SAMN31775214,PRJNA913104,7175,Illumina MiSeq,256427,0.1,50.68,Culex pipiens,AMPLICON,Metagenomic,Random Pcr,,2022/12/16
SRR22765145,SAMN31775213,PRJNA913104,7175,Illumina MiSeq,174924,0.1,36.77,Culex pipiens,AMPLICON,Metagenomic,Random Pcr,,2022/12/16
SRR22765146,SAMN31775212,PRJNA913104,7175,Illumina MiSeq,1055,0.0,0.5,Culex pipiens,AMPLICON,Metagenomic,Random Pcr,,2022/12/16
SRR22765147,SAMN31775211,PRJNA913104,7175,Illumina MiSeq,375138,0.2,73.82,Culex pipiens,AMPLICON,Metagenomic,Random Pcr,,2022/12/16
SRR22765148,SAMN31775210,PRJNA913104,7175,Illumina MiSeq,197765,0.1,39.54,Culex pipiens,AMPLICON,Metagenomic,Random Pcr,,2022/12/16
SRR22765149,SAMN31775209,PRJNA913104,7175,Illumina MiSeq,69237,0.0,18.64,Culex pipiens,AMPLICON,Metagenomic,Random Pcr,,2022/12/16
SRR22765152,SAMN31775206,PRJNA913104,7175,Illumina MiSeq,269665,0.1,48.01,Culex pipiens,AMPLICON,Metagenomic,Random Pcr,,2022/12/16
SRR22765153,SAMN31775205,PRJNA913104,7175,Illumina MiSeq,245541,0.1,46.98,Culex pipiens,AMPLICON,Metagenomic,Random Pcr,,2022/12/16
SRR22765154,SAMN31775204,PRJNA913104,7175,Illumina MiSeq,188015,0.1,36.33,Culex pipiens,AMPLICON,Metagenomic,Random Pcr,,2022/12/16
SRR22411964,SAMN31867772,PRJNA905215,42434,HiSeq X Ten,23588735,6.9,2218.74,Culex pipiens pallens,RNA-Seq,Transcriptomic,Pcr,,2022/11/25
SRR22411965,SAMN31867772,PRJNA905215,42434,HiSeq X Ten,24327911,7.1,2287.46,Culex pipiens pallens,RNA-Seq,Transcriptomic,Pcr,,2022/11/25
SRR22411966,SAMN31867772,PRJNA905215,42434,HiSeq X Ten,25315786,7.4,2397.3,Culex pipiens pallens,RNA-Seq,Transcriptomic,Pcr,,2022/11/25
SRR22411967,SAMN31867772,PRJNA905215,42434,HiSeq X Ten,24754362,7.3,2329.19,Culex pipiens pallens,RNA-Seq,Transcriptomic,Pcr,,2022/11/25
SRR22411968,SAMN31867772,PRJNA905215,42434,HiSeq X Ten,25548705,7.5,2409.45,Culex pipiens pallens,RNA-Seq,Transcriptomic,Pcr,,2022/11/25
SRR22411969,SAMN31867772,PRJNA905215,42434,HiSeq X Ten,24967002,7.3,2344.86,Culex pipiens pallens,RNA-Seq,Transcriptomic,Pcr,,2022/11/25
SRR22197473,SAMN31612447,PRJNA898416,7176,NextSeq 2000,27862410,2.2,721.89,Culex quinquefasciatus,OTHER,Other,Other,,2022/11/30
SRR22197474,SAMN31612446,PRJNA898416,7176,NextSeq 2000,39932964,3.1,954.96,Culex quinquefasciatus,OTHER,Other,Other,,2022/11/30
SRR22197475,SAMN31612445,PRJNA898416,7176,NextSeq 2000,13330080,1.0,323.02,Culex quinquefasciatus,OTHER,Other,Other,,2022/11/30
SRR22197476,SAMN31612444,PRJNA898416,7176,NextSeq 2000,15344058,1.2,393.71,Culex quinquefasciatus,OTHER,Other,Other,,2022/11/30
SRR22197477,SAMN31612443,PRJNA898416,7176,NextSeq 2000,14141225,1.1,348.55,Culex quinquefasciatus,OTHER,Other,Other,,2022/11/30
SRR22197478,SAMN31612482,PRJNA898416,7176,NextSeq 2000,11644537,0.9,293.86,Culex quinquefasciatus,OTHER,Other,Other,,2022/11/30
SRR22197479,SAMN31612481,PRJNA898416,7176,NextSeq 2000,9376403,0.7,229.33,Culex quinquefasciatus,OTHER,Other,Other,,2022/11/30
SRR22197480,SAMN31612480,PRJNA898416,7176,NextSeq 2000,30952937,2.4,777.14,Culex quinquefasciatus,OTHER,Other,Other,,2022/11/30
SRR22197481,SAMN31612479,PRJNA898416,7176,NextSeq 2000,6468994,0.5,165.32,Culex quinquefasciatus,OTHER,Other,Other,,2022/11/30
SRR22197482,SAMN31612478,PRJNA898416,7176,NextSeq 2000,11534652,0.9,300.01,Culex quinquefasciatus,OTHER,Other,Other,,2022/11/30
SRR22197483,SAMN31612442,PRJNA898416,7176,NextSeq 2000,79606209,6.2,2037.06,Culex quinquefasciatus,OTHER,Other,Other,,2022/11/30
SRR22197484,SAMN31612477,PRJNA898416,7176,NextSeq 2000,8272518,0.6,202.57,Culex quinquefasciatus,OTHER,Other,Other,,2022/11/30
SRR22197485,SAMN31612476,PRJNA898416,7176,NextSeq 2000,14189164,1.1,372.54,Culex quinquefasciatus,OTHER,Other,Other,,2022/11/30
SRR22197486,SAMN31612475,PRJNA898416,7176,NextSeq 2000,5945029,0.5,152.26,Culex quinquefasciatus,OTHER,Other,Other,,2022/11/30
SRR22197487,SAMN31612474,PRJNA898416,7176,NextSeq 2000,9631197,0.8,235.21,Culex quinquefasciatus,OTHER,Other,Other,,2022/11/30
SRR22197488,SAMN31612473,PRJNA898416,7176,NextSeq 2000,64783968,5.1,1609.79,Culex quinquefasciatus,OTHER,Other,Other,,2022/11/30
SRR22197489,SAMN31612472,PRJNA898416,7176,NextSeq 2000,12241643,1.0,296.5,Culex quinquefasciatus,OTHER,Other,Other,,2022/11/30
SRR22197490,SAMN31612471,PRJNA898416,7176,NextSeq 2000,34541881,2.7,877.19,Culex quinquefasciatus,OTHER,Other,Other,,2022/11/30
SRR22197491,SAMN31612470,PRJNA898416,7176,NextSeq 2000,8666694,0.7,225.86,Culex quinquefasciatus,OTHER,Other,Other,,2022/11/30
SRR22197492,SAMN31612469,PRJNA898416,7176,NextSeq 2000,15916293,1.2,392.29,Culex quinquefasciatus,OTHER,Other,Other,,2022/11/30
SRR22197493,SAMN31612468,PRJNA898416,7176,NextSeq 2000,18828293,1.5,486.13,Culex quinquefasciatus,OTHER,Other,Other,,2022/11/30
SRR22197494,SAMN31612441,PRJNA898416,7176,NextSeq 2000,49754819,3.9,1164.55,Culex quinquefasciatus,OTHER,Other,Other,,2022/11/30
SRR22197495,SAMN31612467,PRJNA898416,7176,NextSeq 2000,11698438,0.9,281.47,Culex quinquefasciatus,OTHER,Other,Other,,2022/11/30
SRR22197496,SAMN31612466,PRJNA898416,7176,NextSeq 2000,7702018,0.6,183.64,Culex quinquefasciatus,OTHER,Other,Other,,2022/11/30
SRR22197497,SAMN31612465,PRJNA898416,7176,NextSeq 2000,10104617,0.8,246.75,Culex quinquefasciatus,OTHER,Other,Other,,2022/11/30
SRR22197498,SAMN31612464,PRJNA898416,7176,NextSeq 2000,11215589,0.9,279.38,Culex quinquefasciatus,OTHER,Other,Other,,2022/11/30
SRR22197499,SAMN31612463,PRJNA898416,7176,NextSeq 2000,7364626,0.6,180.33,Culex quinquefasciatus,OTHER,Other,Other,,2022/11/30
SRR22197500,SAMN31612462,PRJNA898416,7176,NextSeq 2000,5403759,0.4,133.22,Culex quinquefasciatus,OTHER,Other,Other,,2022/11/30
SRR22197501,SAMN31612461,PRJNA898416,7176,NextSeq 2000,13576731,1.1,348.35,Culex quinquefasciatus,OTHER,Other,Other,,2022/11/30
SRR22197502,SAMN31612460,PRJNA898416,7176,NextSeq 2000,8936978,0.7,223.0,Culex quinquefasciatus,OTHER,Other,Other,,2022/11/30
SRR22197503,SAMN31612459,PRJNA898416,7176,NextSeq 2000,20586791,1.6,521.54,Culex quinquefasciatus,OTHER,Other,Other,,2022/11/30
SRR22197504,SAMN31612458,PRJNA898416,7176,NextSeq 2000,8229970,0.6,208.11,Culex quinquefasciatus,OTHER,Other,Other,,2022/11/30
SRR22197505,SAMN31612440,PRJNA898416,7176,NextSeq 2000,10909576,0.9,260.32,Culex quinquefasciatus,OTHER,Other,Other,,2022/11/30
SRR22197506,SAMN31612457,PRJNA898416,7176,NextSeq 2000,21411909,1.7,519.29,Culex quinquefasciatus,OTHER,Other,Other,,2022/11/30
SRR22197507,SAMN31612456,PRJNA898416,7176,NextSeq 2000,17222244,1.3,427.88,Culex quinquefasciatus,OTHER,Other,Other,,2022/11/30
SRR22197508,SAMN31612455,PRJNA898416,7176,NextSeq 2000,32621210,2.5,817.35,Culex quinquefasciatus,OTHER,Other,Other,,2022/11/30
SRR22197509,SAMN31612454,PRJNA898416,7176,NextSeq 2000,16362921,1.3,389.64,Culex quinquefasciatus,OTHER,Other,Other,,2022/11/30
SRR22197510,SAMN31612453,PRJNA898416,7176,NextSeq 2000,24993891,1.9,587.32,Culex quinquefasciatus,OTHER,Other,Other,,2022/11/30
SRR22197511,SAMN31612452,PRJNA898416,7176,NextSeq 2000,28773781,2.2,705.96,Culex quinquefasciatus,OTHER,Other,Other,,2022/11/30
SRR22197512,SAMN31612451,PRJNA898416,7176,NextSeq 2000,68374681,5.3,1768.36,Culex quinquefasciatus,OTHER,Other,Other,,2022/11/30
SRR22197513,SAMN31612450,PRJNA898416,7176,NextSeq 2000,31961298,2.5,762.34,Culex quinquefasciatus,OTHER,Other,Other,,2022/11/30
SRR22197514,SAMN31612449,PRJNA898416,7176,NextSeq 2000,30626372,2.4,780.25,Culex quinquefasciatus,OTHER,Other,Other,,2022/11/30
SRR22197515,SAMN31612448,PRJNA898416,7176,NextSeq 2000,36101680,2.8,867.04,Culex quinquefasciatus,OTHER,Other,Other,,2022/11/30
SRR22197516,SAMN31612439,PRJNA898416,7176,NextSeq 2000,16777978,1.3,403.46,Culex quinquefasciatus,OTHER,Other,Other,,2022/11/30
SRR22197517,SAMN31612438,PRJNA898416,7176,NextSeq 2000,16212273,1.3,424.58,Culex quinquefasciatus,OTHER,Other,Other,,2022/11/30
ERR10423668,SAMEA111509450,PRJEB35271,7176,Illumina MiSeq,973083,0.0,24.1,Culex quinquefasciatus,miRNA-Seq,Transcriptomic,Random,,2022/10/26
ERR10423667,SAMEA111509449,PRJEB35271,7176,Illumina MiSeq,100575,0.0,2.14,Culex quinquefasciatus,miRNA-Seq,Transcriptomic,Random,,2022/10/26
ERR10423666,SAMEA111509448,PRJEB35271,7176,Illumina MiSeq,2081671,0.1,54.03,Culex quinquefasciatus,miRNA-Seq,Transcriptomic,Random,,2022/10/26
ERR10423665,SAMEA111509447,PRJEB35271,7176,Illumina MiSeq,1521195,0.1,38.54,Culex quinquefasciatus,miRNA-Seq,Transcriptomic,Random,,2022/10/26
ERR10423662,SAMEA111509444,PRJEB35271,7176,Illumina MiSeq,838689,0.0,20.64,Culex quinquefasciatus,miRNA-Seq,Transcriptomic,Random,,2022/10/26
ERR10423661,SAMEA111509443,PRJEB35271,7176,Illumina MiSeq,1272113,0.1,31.62,Culex quinquefasciatus,miRNA-Seq,Transcriptomic,Random,,2022/10/26
SRR22053549,SAMN31387522,PRJNA892574,7176,Illumina NovaSeq 6000,27309635,8.2,2709.12,Culex quinquefasciatus,RNA-Seq,Transcriptomic,Oligo-Dt,,2023/11/01
SRR22053550,SAMN31387522,PRJNA892574,7176,Illumina NovaSeq 6000,21404751,6.4,2164.1,Culex quinquefasciatus,RNA-Seq,Transcriptomic,Oligo-Dt,,2023/11/01
SRR22053551,SAMN31387522,PRJNA892574,7176,Illumina NovaSeq 6000,24180195,7.3,2422.86,Culex quinquefasciatus,RNA-Seq,Transcriptomic,Oligo-Dt,,2023/11/01
SRR22053552,SAMN31387522,PRJNA892574,7176,Illumina NovaSeq 6000,21641856,6.5,2176.59,Culex quinquefasciatus,RNA-Seq,Transcriptomic,Oligo-Dt,,2023/11/01
SRR22053553,SAMN31387522,PRJNA892574,7176,Illumina NovaSeq 6000,27279521,8.2,2689.57,Culex quinquefasciatus,RNA-Seq,Transcriptomic,Oligo-Dt,,2023/11/01
SRR22053554,SAMN31387522,PRJNA892574,7176,Illumina NovaSeq 6000,23880245,7.2,2417.26,Culex quinquefasciatus,RNA-Seq,Transcriptomic,Oligo-Dt,,2023/11/01
SRR21676439,SAMN30963057,PRJNA883247,233155,Illumina NovaSeq 6000,80251815,9.8,3194.74,Culex pipiens molestus,miRNA-Seq,Transcriptomic,Size Fractionation,,2022/12/26
SRR21676440,SAMN30963056,PRJNA883247,233155,Illumina NovaSeq 6000,59171062,7.2,2392.88,Culex pipiens molestus,miRNA-Seq,Transcriptomic,Size Fractionation,,2022/12/26
SRR21676441,SAMN30963055,PRJNA883247,233155,Illumina NovaSeq 6000,62925125,7.7,2525.01,Culex pipiens molestus,miRNA-Seq,Transcriptomic,Size Fractionation,,2022/12/26
SRR21676442,SAMN30963054,PRJNA883247,38569,Illumina NovaSeq 6000,67928714,8.3,2905.67,Culex pipiens pipiens,miRNA-Seq,Transcriptomic,Size Fractionation,,2022/12/26
SRR21676443,SAMN30963053,PRJNA883247,38569,Illumina NovaSeq 6000,89622867,10.9,3566.86,Culex pipiens pipiens,miRNA-Seq,Transcriptomic,Size Fractionation,,2022/12/26
SRR21676444,SAMN30963052,PRJNA883247,38569,Illumina NovaSeq 6000,48470972,5.9,2052.0,Culex pipiens pipiens,miRNA-Seq,Transcriptomic,Size Fractionation,,2022/12/26
SRR19760417,SAMN29209016,PRJNA851066,7176,Illumina NovaSeq 6000,214584245,42.9,12967.38,Culex quinquefasciatus,RNA-Seq,Transcriptomic,Cdna,Extract protocol used was developed for fatty tissues using QIAzol Lysis Reagent. RNA products were purified with the QIAGEN® RNeasy Mini Kit. RNA libraries for RNA-seq were prepared using PerkinElmer NEXTFLEX® Rapid Directional RNA-Seq Kit 2.0 following manufacturer's protocols.,2022/12/31
SRR19760418,SAMN29209013,PRJNA851066,7176,Illumina NovaSeq 6000,168562713,33.7,10272.53,Culex quinquefasciatus,RNA-Seq,Transcriptomic,Cdna,Extract protocol used was developed for fatty tissues using QIAzol Lysis Reagent. RNA products were purified with the QIAGEN® RNeasy Mini Kit. RNA libraries for RNA-seq were prepared using PerkinElmer NEXTFLEX® Rapid Directional RNA-Seq Kit 2.0 following manufacturer's protocols.,2022/12/31
SRR19760419,SAMN29209014,PRJNA851066,7176,Illumina NovaSeq 6000,201661634,40.3,12300.08,Culex quinquefasciatus,RNA-Seq,Transcriptomic,Cdna,Extract protocol used was developed for fatty tissues using QIAzol Lysis Reagent. RNA products were purified with the QIAGEN® RNeasy Mini Kit. RNA libraries for RNA-seq were prepared using PerkinElmer NEXTFLEX® Rapid Directional RNA-Seq Kit 2.0 following manufacturer's protocols.,2022/12/31
SRR19760420,SAMN29209015,PRJNA851066,7176,Illumina NovaSeq 6000,178784024,35.8,10845.7,Culex quinquefasciatus,RNA-Seq,Transcriptomic,Cdna,Extract protocol used was developed for fatty tissues using QIAzol Lysis Reagent. RNA products were purified with the QIAGEN® RNeasy Mini Kit. RNA libraries for RNA-seq were prepared using PerkinElmer NEXTFLEX® Rapid Directional RNA-Seq Kit 2.0 following manufacturer's protocols.,2022/12/31
SRR19760421,SAMN29209019,PRJNA851066,7176,Illumina NovaSeq 6000,178125591,35.6,10804.01,Culex quinquefasciatus,RNA-Seq,Transcriptomic,Cdna,Extract protocol used was developed for fatty tissues using QIAzol Lysis Reagent. RNA products were purified with the QIAGEN® RNeasy Mini Kit. RNA libraries for RNA-seq were prepared using PerkinElmer NEXTFLEX® Rapid Directional RNA-Seq Kit 2.0 following manufacturer's protocols.,2022/12/31
SRR19760422,SAMN29209018,PRJNA851066,7176,Illumina NovaSeq 6000,193535781,38.7,11797.43,Culex quinquefasciatus,RNA-Seq,Transcriptomic,Cdna,Extract protocol used was developed for fatty tissues using QIAzol Lysis Reagent. RNA products were purified with the QIAGEN® RNeasy Mini Kit. RNA libraries for RNA-seq were prepared using PerkinElmer NEXTFLEX® Rapid Directional RNA-Seq Kit 2.0 following manufacturer's protocols.,2022/12/31
SRR19760423,SAMN29209017,PRJNA851066,7176,Illumina NovaSeq 6000,206138282,41.2,12459.39,Culex quinquefasciatus,RNA-Seq,Transcriptomic,Cdna,Extract protocol used was developed for fatty tissues using QIAzol Lysis Reagent. RNA products were purified with the QIAGEN® RNeasy Mini Kit. RNA libraries for RNA-seq were prepared using PerkinElmer NEXTFLEX® Rapid Directional RNA-Seq Kit 2.0 following manufacturer's protocols.,2022/12/31
SRR19760424,SAMN29209024,PRJNA851066,7176,Illumina NovaSeq 6000,187713925,37.5,11420.71,Culex quinquefasciatus,RNA-Seq,Transcriptomic,Cdna,Extract protocol used was developed for fatty tissues using QIAzol Lysis Reagent. RNA products were purified with the QIAGEN® RNeasy Mini Kit. RNA libraries for RNA-seq were prepared using PerkinElmer NEXTFLEX® Rapid Directional RNA-Seq Kit 2.0 following manufacturer's protocols.,2022/12/31
SRR19760425,SAMN29209023,PRJNA851066,7176,Illumina NovaSeq 6000,185016124,37.0,11280.92,Culex quinquefasciatus,RNA-Seq,Transcriptomic,Cdna,Extract protocol used was developed for fatty tissues using QIAzol Lysis Reagent. RNA products were purified with the QIAGEN® RNeasy Mini Kit. RNA libraries for RNA-seq were prepared using PerkinElmer NEXTFLEX® Rapid Directional RNA-Seq Kit 2.0 following manufacturer's protocols.,2022/12/31
SRR19760426,SAMN29209022,PRJNA851066,7176,Illumina NovaSeq 6000,184524307,36.9,11337.94,Culex quinquefasciatus,RNA-Seq,Transcriptomic,Cdna,Extract protocol used was developed for fatty tissues using QIAzol Lysis Reagent. RNA products were purified with the QIAGEN® RNeasy Mini Kit. RNA libraries for RNA-seq were prepared using PerkinElmer NEXTFLEX® Rapid Directional RNA-Seq Kit 2.0 following manufacturer's protocols.,2022/12/31
SRR19760427,SAMN29209021,PRJNA851066,7176,Illumina NovaSeq 6000,218677730,43.7,13277.31,Culex quinquefasciatus,RNA-Seq,Transcriptomic,Cdna,Extract protocol used was developed for fatty tissues using QIAzol Lysis Reagent. RNA products were purified with the QIAGEN® RNeasy Mini Kit. RNA libraries for RNA-seq were prepared using PerkinElmer NEXTFLEX® Rapid Directional RNA-Seq Kit 2.0 following manufacturer's protocols.,2022/12/31
SRR19760428,SAMN29209020,PRJNA851066,7176,Illumina NovaSeq 6000,197648925,39.5,12007.94,Culex quinquefasciatus,RNA-Seq,Transcriptomic,Cdna,Extract protocol used was developed for fatty tissues using QIAzol Lysis Reagent. RNA products were purified with the QIAGEN® RNeasy Mini Kit. RNA libraries for RNA-seq were prepared using PerkinElmer NEXTFLEX® Rapid Directional RNA-Seq Kit 2.0 following manufacturer's protocols.,2022/12/31
SRR19760429,SAMN29209026,PRJNA851066,7176,Illumina NovaSeq 6000,189552531,37.9,11529.89,Culex quinquefasciatus,RNA-Seq,Transcriptomic,Cdna,Extract protocol used was developed for fatty tissues using QIAzol Lysis Reagent. RNA products were purified with the QIAGEN® RNeasy Mini Kit. RNA libraries for RNA-seq were prepared using PerkinElmer NEXTFLEX® Rapid Directional RNA-Seq Kit 2.0 following manufacturer's protocols.,2022/12/31
SRR19760430,SAMN29209025,PRJNA851066,7176,Illumina NovaSeq 6000,196155614,39.2,11943.48,Culex quinquefasciatus,RNA-Seq,Transcriptomic,Cdna,Extract protocol used was developed for fatty tissues using QIAzol Lysis Reagent. RNA products were purified with the QIAGEN® RNeasy Mini Kit. RNA libraries for RNA-seq were prepared using PerkinElmer NEXTFLEX® Rapid Directional RNA-Seq Kit 2.0 following manufacturer's protocols.,2022/12/31
SRR19760431,SAMN29209027,PRJNA851066,7176,Illumina NovaSeq 6000,190580172,38.1,11599.21,Culex quinquefasciatus,RNA-Seq,Transcriptomic,Cdna,Extract protocol used was developed for fatty tissues using QIAzol Lysis Reagent. RNA products were purified with the QIAGEN® RNeasy Mini Kit. RNA libraries for RNA-seq were prepared using PerkinElmer NEXTFLEX® Rapid Directional RNA-Seq Kit 2.0 following manufacturer's protocols.,2022/12/31
SRR19760432,SAMN29209028,PRJNA851066,7176,Illumina NovaSeq 6000,216947000,43.4,13157.74,Culex quinquefasciatus,RNA-Seq,Transcriptomic,Cdna,Extract protocol used was developed for fatty tissues using QIAzol Lysis Reagent. RNA products were purified with the QIAGEN® RNeasy Mini Kit. RNA libraries for RNA-seq were prepared using PerkinElmer NEXTFLEX® Rapid Directional RNA-Seq Kit 2.0 following manufacturer's protocols.,2022/12/31
