SRA acc,Biosample acc,Bioproject acc,Taxonomia acc,Instrumento,Amostras,Bases,Tamanho,Organismo,Estratégia,Recurso,Seleção,Protocolo,Criação
SRR36576946,SAMN54271190,PRJNA1392774,7160,NextSeq 1000,17405233,2.1,687.49,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,,2026/04/10
SRR36576947,SAMN54271189,PRJNA1392774,7160,NextSeq 1000,25174486,3.1,1031.71,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,,2026/04/10
SRR36576948,SAMN54271188,PRJNA1392774,7160,NextSeq 1000,8546493,1.0,343.61,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,,2026/04/10
SRR36576949,SAMN54271161,PRJNA1392774,7160,NextSeq 1000,20317853,2.5,807.99,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,,2026/04/10
SRR36576950,SAMN54271187,PRJNA1392774,7160,NextSeq 1000,20927002,2.6,866.65,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,,2026/04/10
SRR36576951,SAMN54271186,PRJNA1392774,7160,NextSeq 1000,22385230,2.7,888.84,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,,2026/04/10
SRR36576952,SAMN54271185,PRJNA1392774,7160,NextSeq 1000,11940633,1.5,484.84,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,,2026/04/10
SRR36576953,SAMN54271184,PRJNA1392774,7160,NextSeq 1000,15149891,1.8,608.96,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,,2026/04/10
SRR36576954,SAMN54271183,PRJNA1392774,7160,NextSeq 1000,7024497,0.9,296.72,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,,2026/04/10
SRR36576955,SAMN54271182,PRJNA1392774,7160,NextSeq 1000,8213412,1.0,328.75,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,,2026/04/10
SRR36576956,SAMN54271181,PRJNA1392774,7160,NextSeq 1000,16613559,2.0,719.41,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,,2026/04/10
SRR36492669,SAMN54154001,PRJNA1389829,7160,BGISEQ-50,105703138,31.5,24890.75,Aedes albopictus,RNA-Seq,Genomic,Cdna,,2025/12/17
SRR36150893,SAMN53369226,PRJNA1263820,7160,Illumina MiSeq,20875,0.0,1.37,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,"Total RNA was extracted from wAlbB-infected C6/36 cells using the miRNeasy Mini Kit (Qiagen, Hilden, Germany), with protocol adaptations. Samples were incubated at 37 °C in a heating block until completely thawed, ensuring that all salts were fully dissolved. After an additional 5 min incubation at room temperature, samples were mixed with 100 µl 1-Bromo-3-chloro-2-propanol (BCP, Tokyo Chemical Industry, Tokyo, Japan). The sample-BCP mixture was vigorously shaken for 15 seconds, followed by a 2–3 min incubation at room temperature. Phase separation was achieved through a 15 min centrifugation at 12,000 g, 4 °C. The upper aqueous phase, containing the nucleic acids, was retained, with 350 µl applied to the Qiagen column. The extract was also subject to DNase I treatment to eliminate contaminating DNA. Pilot 1: Three samples were subjected to rRNA depletion using Illumina TruSeq Stranded Total RNA with Ribo-Zero Plus rRNA Depletion according to the manufacturer's instructions, using the maximum input of 5 µg RNA. Pilot 2: Four libraries corresponding to two technical replicates.",2026/02/11
SRR36150894,SAMN53369227,PRJNA1263820,7160,Illumina MiSeq,22191,0.0,1.44,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,"Total RNA was extracted from wAlbB-infected C6/36 cells using the miRNeasy Mini Kit (Qiagen, Hilden, Germany), with protocol adaptations. Samples were incubated at 37 °C in a heating block until completely thawed, ensuring that all salts were fully dissolved. After an additional 5 min incubation at room temperature, samples were mixed with 100 µl 1-Bromo-3-chloro-2-propanol (BCP, Tokyo Chemical Industry, Tokyo, Japan). The sample-BCP mixture was vigorously shaken for 15 seconds, followed by a 2–3 min incubation at room temperature. Phase separation was achieved through a 15 min centrifugation at 12,000 g, 4 °C. The upper aqueous phase, containing the nucleic acids, was retained, with 350 µl applied to the Qiagen column. The extract was also subject to DNase I treatment to eliminate contaminating DNA. Pilot 1: Three samples were subjected to rRNA depletion using Illumina TruSeq Stranded Total RNA with Ribo-Zero Plus rRNA Depletion according to the manufacturer's instructions, using the maximum input of 5 µg RNA. Pilot 2: Four libraries corresponding to two technical replicates.",2026/02/11
SRR36150895,SAMN53369228,PRJNA1263820,7160,Illumina MiSeq,45110,0.0,2.83,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,"Total RNA was extracted from wAlbB-infected C6/36 cells using the miRNeasy Mini Kit (Qiagen, Hilden, Germany), with protocol adaptations. Samples were incubated at 37 °C in a heating block until completely thawed, ensuring that all salts were fully dissolved. After an additional 5 min incubation at room temperature, samples were mixed with 100 µl 1-Bromo-3-chloro-2-propanol (BCP, Tokyo Chemical Industry, Tokyo, Japan). The sample-BCP mixture was vigorously shaken for 15 seconds, followed by a 2–3 min incubation at room temperature. Phase separation was achieved through a 15 min centrifugation at 12,000 g, 4 °C. The upper aqueous phase, containing the nucleic acids, was retained, with 350 µl applied to the Qiagen column. The extract was also subject to DNase I treatment to eliminate contaminating DNA. Pilot 1: Three samples were subjected to rRNA depletion using Illumina TruSeq Stranded Total RNA with Ribo-Zero Plus rRNA Depletion according to the manufacturer's instructions, using the maximum input of 5 µg RNA. Pilot 2: Four libraries corresponding to two technical replicates.",2026/02/11
SRR36150900,SAMN53369229,PRJNA1263820,7160,Illumina MiSeq,26372,0.0,1.68,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,"Total RNA was extracted from wAlbB-infected C6/36 cells using the miRNeasy Mini Kit (Qiagen, Hilden, Germany), with protocol adaptations. Samples were incubated at 37 °C in a heating block until completely thawed, ensuring that all salts were fully dissolved. After an additional 5 min incubation at room temperature, samples were mixed with 100 µl 1-Bromo-3-chloro-2-propanol (BCP, Tokyo Chemical Industry, Tokyo, Japan). The sample-BCP mixture was vigorously shaken for 15 seconds, followed by a 2–3 min incubation at room temperature. Phase separation was achieved through a 15 min centrifugation at 12,000 g, 4 °C. The upper aqueous phase, containing the nucleic acids, was retained, with 350 µl applied to the Qiagen column. The extract was also subject to DNase I treatment to eliminate contaminating DNA. Pilot 1: Three samples were subjected to rRNA depletion using Illumina TruSeq Stranded Total RNA with Ribo-Zero Plus rRNA Depletion according to the manufacturer's instructions, using the maximum input of 5 µg RNA. Pilot 2: Four libraries corresponding to two technical replicates.",2026/02/11
SRR36150896,SAMN53369230,PRJNA1263820,7160,Illumina NovaSeq 6000,16388049,3.3,1116.72,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,"Total RNA was extracted from wAlbB-infected C6/36 cells using the miRNeasy Mini Kit (Qiagen, Hilden, Germany), with protocol adaptations. Samples were incubated at 37 °C in a heating block until completely thawed, ensuring that all salts were fully dissolved. After an additional 5 min incubation at room temperature, samples were mixed with 100 µl 1-Bromo-3-chloro-2-propanol (BCP, Tokyo Chemical Industry, Tokyo, Japan). The sample-BCP mixture was vigorously shaken for 15 seconds, followed by a 2–3 min incubation at room temperature. Phase separation was achieved through a 15 min centrifugation at 12,000 g, 4 °C. The upper aqueous phase, containing the nucleic acids, was retained, with 350 µl applied to the Qiagen column. The extract was also subject to DNase I treatment to eliminate contaminating DNA. Pilot 1: Three samples were subjected to rRNA depletion using Illumina TruSeq Stranded Total RNA with Ribo-Zero Plus rRNA Depletion according to the manufacturer's instructions, using the maximum input of 5 µg RNA. Pilot 2: Four libraries corresponding to two technical replicates.",2026/02/11
SRR36150899,SAMN53369231,PRJNA1263820,7160,Illumina NovaSeq 6000,17235320,3.5,1169.11,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,"Total RNA was extracted from wAlbB-infected C6/36 cells using the miRNeasy Mini Kit (Qiagen, Hilden, Germany), with protocol adaptations. Samples were incubated at 37 °C in a heating block until completely thawed, ensuring that all salts were fully dissolved. After an additional 5 min incubation at room temperature, samples were mixed with 100 µl 1-Bromo-3-chloro-2-propanol (BCP, Tokyo Chemical Industry, Tokyo, Japan). The sample-BCP mixture was vigorously shaken for 15 seconds, followed by a 2–3 min incubation at room temperature. Phase separation was achieved through a 15 min centrifugation at 12,000 g, 4 °C. The upper aqueous phase, containing the nucleic acids, was retained, with 350 µl applied to the Qiagen column. The extract was also subject to DNase I treatment to eliminate contaminating DNA. Pilot 1: Three samples were subjected to rRNA depletion using Illumina TruSeq Stranded Total RNA with Ribo-Zero Plus rRNA Depletion according to the manufacturer's instructions, using the maximum input of 5 µg RNA. Pilot 2: Four libraries corresponding to two technical replicates.",2026/02/11
SRR36150897,SAMN53369232,PRJNA1263820,7160,Illumina NovaSeq 6000,14368432,2.9,974.81,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,"Total RNA was extracted from wAlbB-infected C6/36 cells using the miRNeasy Mini Kit (Qiagen, Hilden, Germany), with protocol adaptations. Samples were incubated at 37 °C in a heating block until completely thawed, ensuring that all salts were fully dissolved. After an additional 5 min incubation at room temperature, samples were mixed with 100 µl 1-Bromo-3-chloro-2-propanol (BCP, Tokyo Chemical Industry, Tokyo, Japan). The sample-BCP mixture was vigorously shaken for 15 seconds, followed by a 2–3 min incubation at room temperature. Phase separation was achieved through a 15 min centrifugation at 12,000 g, 4 °C. The upper aqueous phase, containing the nucleic acids, was retained, with 350 µl applied to the Qiagen column. The extract was also subject to DNase I treatment to eliminate contaminating DNA. Pilot 1: Three samples were subjected to rRNA depletion using Illumina TruSeq Stranded Total RNA with Ribo-Zero Plus rRNA Depletion according to the manufacturer's instructions, using the maximum input of 5 µg RNA. Pilot 2: Four libraries corresponding to two technical replicates.",2026/02/11
SRR36150898,SAMN53369233,PRJNA1263820,7160,Illumina NovaSeq 6000,16603741,3.4,1125.61,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,"Total RNA was extracted from wAlbB-infected C6/36 cells using the miRNeasy Mini Kit (Qiagen, Hilden, Germany), with protocol adaptations. Samples were incubated at 37 °C in a heating block until completely thawed, ensuring that all salts were fully dissolved. After an additional 5 min incubation at room temperature, samples were mixed with 100 µl 1-Bromo-3-chloro-2-propanol (BCP, Tokyo Chemical Industry, Tokyo, Japan). The sample-BCP mixture was vigorously shaken for 15 seconds, followed by a 2–3 min incubation at room temperature. Phase separation was achieved through a 15 min centrifugation at 12,000 g, 4 °C. The upper aqueous phase, containing the nucleic acids, was retained, with 350 µl applied to the Qiagen column. The extract was also subject to DNase I treatment to eliminate contaminating DNA. Pilot 1: Three samples were subjected to rRNA depletion using Illumina TruSeq Stranded Total RNA with Ribo-Zero Plus rRNA Depletion according to the manufacturer's instructions, using the maximum input of 5 µg RNA. Pilot 2: Four libraries corresponding to two technical replicates.",2026/02/11
SRR36150901,SAMN53369234,PRJNA1263820,7160,Illumina NovaSeq 6000,17379760,3.5,1172.71,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,"Total RNA was extracted from wAlbB-infected C6/36 cells using the miRNeasy Mini Kit (Qiagen, Hilden, Germany), with protocol adaptations. Samples were incubated at 37 °C in a heating block until completely thawed, ensuring that all salts were fully dissolved. After an additional 5 min incubation at room temperature, samples were mixed with 100 µl 1-Bromo-3-chloro-2-propanol (BCP, Tokyo Chemical Industry, Tokyo, Japan). The sample-BCP mixture was vigorously shaken for 15 seconds, followed by a 2–3 min incubation at room temperature. Phase separation was achieved through a 15 min centrifugation at 12,000 g, 4 °C. The upper aqueous phase, containing the nucleic acids, was retained, with 350 µl applied to the Qiagen column. The extract was also subject to DNase I treatment to eliminate contaminating DNA. Pilot 1: Three samples were subjected to rRNA depletion using Illumina TruSeq Stranded Total RNA with Ribo-Zero Plus rRNA Depletion according to the manufacturer's instructions, using the maximum input of 5 µg RNA. Pilot 2: Four libraries corresponding to two technical replicates.",2026/02/11
SRR36150902,SAMN53369235,PRJNA1263820,7160,Illumina NovaSeq 6000,14578367,2.9,984.6,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,"Total RNA was extracted from wAlbB-infected C6/36 cells using the miRNeasy Mini Kit (Qiagen, Hilden, Germany), with protocol adaptations. Samples were incubated at 37 °C in a heating block until completely thawed, ensuring that all salts were fully dissolved. After an additional 5 min incubation at room temperature, samples were mixed with 100 µl 1-Bromo-3-chloro-2-propanol (BCP, Tokyo Chemical Industry, Tokyo, Japan). The sample-BCP mixture was vigorously shaken for 15 seconds, followed by a 2–3 min incubation at room temperature. Phase separation was achieved through a 15 min centrifugation at 12,000 g, 4 °C. The upper aqueous phase, containing the nucleic acids, was retained, with 350 µl applied to the Qiagen column. The extract was also subject to DNase I treatment to eliminate contaminating DNA. Pilot 1: Three samples were subjected to rRNA depletion using Illumina TruSeq Stranded Total RNA with Ribo-Zero Plus rRNA Depletion according to the manufacturer's instructions, using the maximum input of 5 µg RNA. Pilot 2: Four libraries corresponding to two technical replicates.",2026/02/11
SRR36146140,SAMN53365353,PRJNA1104658,7160,NextSeq 2000,40323949,2.1,640.81,Aedes albopictus,miRNA-Seq,Other,Size Fractionation,RNA was harvested using the NEB Monarch Total RNA extration kit.  0.5 to 1.0ug of total RNA was used for the construction of sequencing libraries. Total RNA libraries for RNA-seq were prepared using Zymo RiboFree Zymo-Seq Library Prep Kit following manufacturer's protocols.  Small RNA libraries for microRNA-seq were prepared with the NEBNext Small RNA Library prep kit according to the manufacturer's protocols.,2025/11/25
SRR36146141,SAMN53365354,PRJNA1104658,7160,NextSeq 2000,24696844,1.3,395.4,Aedes albopictus,miRNA-Seq,Other,Size Fractionation,RNA was harvested using the NEB Monarch Total RNA extration kit.  0.5 to 1.0ug of total RNA was used for the construction of sequencing libraries. Total RNA libraries for RNA-seq were prepared using Zymo RiboFree Zymo-Seq Library Prep Kit following manufacturer's protocols.  Small RNA libraries for microRNA-seq were prepared with the NEBNext Small RNA Library prep kit according to the manufacturer's protocols.,2025/11/25
SRR36146142,SAMN53365355,PRJNA1104658,7160,NextSeq 2000,100469355,5.1,1556.7,Aedes albopictus,miRNA-Seq,Other,Size Fractionation,RNA was harvested using the NEB Monarch Total RNA extration kit.  0.5 to 1.0ug of total RNA was used for the construction of sequencing libraries. Total RNA libraries for RNA-seq were prepared using Zymo RiboFree Zymo-Seq Library Prep Kit following manufacturer's protocols.  Small RNA libraries for microRNA-seq were prepared with the NEBNext Small RNA Library prep kit according to the manufacturer's protocols.,2025/11/25
SRR35701758,SAMN52168817,PRJNA1225178,7160,NextSeq 1000,7234063,1.8,594.1,Aedes albopictus,RNA-Seq,Metatranscriptomic,Cdna,,2025/10/01
SRR35701759,SAMN52168888,PRJNA1225178,7160,NextSeq 1000,6564239,1.4,471.77,Aedes albopictus,RNA-Seq,Metatranscriptomic,Cdna,,2025/10/01
SRR35701760,SAMN52168887,PRJNA1225178,7160,NextSeq 1000,5864348,1.4,448.37,Aedes albopictus,RNA-Seq,Metatranscriptomic,Cdna,,2025/10/01
SRR35701761,SAMN52168886,PRJNA1225178,7160,NextSeq 1000,8291647,1.8,597.31,Aedes albopictus,RNA-Seq,Metatranscriptomic,Cdna,,2025/10/01
SRR35701762,SAMN52168885,PRJNA1225178,7160,NextSeq 1000,3570566,0.8,276.72,Aedes albopictus,RNA-Seq,Metatranscriptomic,Cdna,,2025/10/01
SRR35701763,SAMN52168884,PRJNA1225178,7160,NextSeq 1000,6839937,1.5,501.65,Aedes albopictus,RNA-Seq,Metatranscriptomic,Cdna,,2025/10/01
SRR35701764,SAMN52168883,PRJNA1225178,7160,NextSeq 1000,3668673,0.8,268.64,Aedes albopictus,RNA-Seq,Metatranscriptomic,Cdna,,2025/10/01
SRR35701765,SAMN52168882,PRJNA1225178,7160,NextSeq 1000,6155011,1.3,424.9,Aedes albopictus,RNA-Seq,Metatranscriptomic,Cdna,,2025/10/01
SRR35701766,SAMN52168881,PRJNA1225178,7160,NextSeq 1000,7346485,1.5,512.42,Aedes albopictus,RNA-Seq,Metatranscriptomic,Cdna,,2025/10/01
SRR35701767,SAMN52168880,PRJNA1225178,7160,NextSeq 1000,4183964,0.9,299.29,Aedes albopictus,RNA-Seq,Metatranscriptomic,Cdna,,2025/10/01
SRR35701768,SAMN52168879,PRJNA1225178,7160,NextSeq 1000,3643118,0.8,251.65,Aedes albopictus,RNA-Seq,Metatranscriptomic,Cdna,,2025/10/01
SRR35701769,SAMN52168816,PRJNA1225178,7160,NextSeq 1000,6727599,1.6,525.64,Aedes albopictus,RNA-Seq,Metatranscriptomic,Cdna,,2025/10/01
SRR35701770,SAMN52168878,PRJNA1225178,7160,NextSeq 1000,3686946,0.8,267.83,Aedes albopictus,RNA-Seq,Metatranscriptomic,Cdna,,2025/10/01
SRR35701771,SAMN52168877,PRJNA1225178,7160,NextSeq 1000,3908260,0.8,277.69,Aedes albopictus,RNA-Seq,Metatranscriptomic,Cdna,,2025/10/01
SRR35701772,SAMN52168876,PRJNA1225178,7160,NextSeq 1000,3937339,0.9,283.99,Aedes albopictus,RNA-Seq,Metatranscriptomic,Cdna,,2025/10/01
SRR35701773,SAMN52168875,PRJNA1225178,7160,NextSeq 1000,7639060,1.7,572.38,Aedes albopictus,RNA-Seq,Metatranscriptomic,Cdna,,2025/10/01
SRR35701780,SAMN52168815,PRJNA1225178,7160,NextSeq 1000,4537828,1.0,333.98,Aedes albopictus,RNA-Seq,Metatranscriptomic,Cdna,,2025/10/01
SRR35701791,SAMN52168814,PRJNA1225178,7160,NextSeq 1000,6084002,1.7,550.02,Aedes albopictus,RNA-Seq,Metatranscriptomic,Cdna,,2025/10/01
SRR35701799,SAMN52168851,PRJNA1225178,7160,NextSeq 1000,4182486,0.9,290.43,Aedes albopictus,RNA-Seq,Metatranscriptomic,Cdna,,2025/10/01
SRR35701800,SAMN52168850,PRJNA1225178,7160,NextSeq 1000,4035832,0.8,265.86,Aedes albopictus,RNA-Seq,Metatranscriptomic,Cdna,,2025/10/01
SRR35701801,SAMN52168849,PRJNA1225178,7160,NextSeq 1000,3973615,0.9,295.29,Aedes albopictus,RNA-Seq,Metatranscriptomic,Cdna,,2025/10/01
SRR35701802,SAMN52168813,PRJNA1225178,7160,NextSeq 1000,3984524,0.9,313.16,Aedes albopictus,RNA-Seq,Metatranscriptomic,Cdna,,2025/10/01
SRR35701803,SAMN52168848,PRJNA1225178,7160,NextSeq 1000,3966171,0.8,274.33,Aedes albopictus,RNA-Seq,Metatranscriptomic,Cdna,,2025/10/01
SRR35701804,SAMN52168847,PRJNA1225178,7160,NextSeq 1000,6895776,1.6,537.26,Aedes albopictus,RNA-Seq,Metatranscriptomic,Cdna,,2025/10/01
SRR35701805,SAMN52168818,PRJNA1225178,7160,NextSeq 1000,3148210,0.6,213.7,Aedes albopictus,RNA-Seq,Metatranscriptomic,Cdna,,2025/10/01
SRR35701815,SAMN52168846,PRJNA1225178,7160,NextSeq 1000,3228297,0.7,248.76,Aedes albopictus,RNA-Seq,Metatranscriptomic,Cdna,,2025/10/01
SRR35701816,SAMN52168845,PRJNA1225178,7160,NextSeq 1000,4003764,0.9,282.72,Aedes albopictus,RNA-Seq,Metatranscriptomic,Cdna,,2025/10/01
SRR35701823,SAMN52168812,PRJNA1225178,7160,NextSeq 1000,4142613,1.0,314.76,Aedes albopictus,RNA-Seq,Metatranscriptomic,Cdna,,2025/10/01
SRR35701832,SAMN52168830,PRJNA1225178,7160,NextSeq 1000,3378005,0.7,243.54,Aedes albopictus,RNA-Seq,Metatranscriptomic,Cdna,,2025/10/01
SRR35701833,SAMN52168829,PRJNA1225178,7160,NextSeq 1000,4074396,1.0,318.42,Aedes albopictus,RNA-Seq,Metatranscriptomic,Cdna,,2025/10/01
SRR35701834,SAMN52168811,PRJNA1225178,7160,NextSeq 1000,4036129,0.9,287.85,Aedes albopictus,RNA-Seq,Metatranscriptomic,Cdna,,2025/10/01
SRR35701835,SAMN52168828,PRJNA1225178,7160,NextSeq 1000,3736088,0.8,271.82,Aedes albopictus,RNA-Seq,Metatranscriptomic,Cdna,,2025/10/01
SRR35701836,SAMN52168827,PRJNA1225178,7160,NextSeq 1000,8822860,2.1,701.61,Aedes albopictus,RNA-Seq,Metatranscriptomic,Cdna,,2025/10/01
SRR35701837,SAMN52168826,PRJNA1225178,7160,NextSeq 1000,3938173,0.9,295.37,Aedes albopictus,RNA-Seq,Metatranscriptomic,Cdna,,2025/10/01
SRR35701838,SAMN52168825,PRJNA1225178,7160,NextSeq 1000,5453343,1.2,410.83,Aedes albopictus,RNA-Seq,Metatranscriptomic,Cdna,,2025/10/01
SRR35701839,SAMN52168824,PRJNA1225178,7160,NextSeq 1000,4040114,0.9,300.01,Aedes albopictus,RNA-Seq,Metatranscriptomic,Cdna,,2025/10/01
SRR35701840,SAMN52168823,PRJNA1225178,7160,NextSeq 1000,3816972,0.8,277.05,Aedes albopictus,RNA-Seq,Metatranscriptomic,Cdna,,2025/10/01
SRR35701841,SAMN52168822,PRJNA1225178,7160,NextSeq 1000,3781552,0.8,280.45,Aedes albopictus,RNA-Seq,Metatranscriptomic,Cdna,,2025/10/01
SRR35701842,SAMN52168821,PRJNA1225178,7160,NextSeq 1000,3566081,0.8,279.97,Aedes albopictus,RNA-Seq,Metatranscriptomic,Cdna,,2025/10/01
SRR35701843,SAMN52168820,PRJNA1225178,7160,NextSeq 1000,4258989,0.9,311.44,Aedes albopictus,RNA-Seq,Metatranscriptomic,Cdna,,2025/10/01
SRR35701844,SAMN52168819,PRJNA1225178,7160,NextSeq 1000,7680542,1.8,582.19,Aedes albopictus,RNA-Seq,Metatranscriptomic,Cdna,,2025/10/01
SRR35701845,SAMN52168810,PRJNA1225178,7160,NextSeq 1000,8198827,2.0,655.65,Aedes albopictus,RNA-Seq,Metatranscriptomic,Cdna,,2025/10/01
SRR35701846,SAMN52168809,PRJNA1225178,7160,NextSeq 1000,6245501,1.7,555.84,Aedes albopictus,RNA-Seq,Metatranscriptomic,Cdna,,2025/10/01
SRR35358537,SAMN51235951,PRJNA1320997,7160,Illumina NovaSeq X Plus,34674606,10.4,3154.37,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,,2025/12/31
SRR35358538,SAMN51235950,PRJNA1320997,7160,Illumina NovaSeq X Plus,65125427,19.5,6250.29,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,,2025/12/31
SRR35358539,SAMN51235949,PRJNA1320997,7160,Illumina NovaSeq X Plus,75750793,22.7,7384.79,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,,2025/12/31
SRR35358540,SAMN51235948,PRJNA1320997,7160,Illumina NovaSeq X Plus,90276586,27.1,8624.78,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,,2025/12/31
SRR35358541,SAMN51235947,PRJNA1320997,7160,Illumina NovaSeq X Plus,80510471,24.2,7317.68,Aedes albopictus,RNA-Seq,Transcriptomic,Cdna,,2025/12/31
SRR34433825,SAMN49854337,PRJNA1287547,7160,Illumina NovaSeq 6000,494481124,148.3,49563.42,Aedes albopictus,RNA-Seq,Transcriptomic Single Cell,Cdna,"For each sample, an appropriate number of midguts were dissected from female mosquitoes, then washed and temporarily stored in Schneider's Drosophila Medium (SDM) within a microcentrifuge tube on ice. After dissection, the medium was discarded, and the midguts were finely minced and then 300 μl of dissociation buffer was added, followed by further mincing. The tissue fragments were resuspended in 700 μl of dissociation buffer and then incubated in a 28 °C water bath for 15-25 min. The suspension was mixed and the cell concentration, viability and aggregation were measured by staining with 0.4% trypan blue every five minutes. Once the quality control  requirements were met, the suspension was loaded into a 50 ml centrifuge tube equipped with a pre-wetted 40 μm filter to remove larger cell debris, and then washed with 1× PBS until the final volume reached 15 ml. The resulting filter was centrifuged at 350× g, 4 °C for 5 min. A viable cell band could be found near or at the bottom of the tube and 100-200 μl of the supernatant was retained to avoid disturbing the pellet. The cell pellet was suspended, followed by a second counting with 0.4% trypan blue. Cell suspension samples with viability ≥ 80% and were used for subsequent scRNA-seq. According to the manufacturer's guidelines, the single-cell suspension was adjusted to appropriate concentration prior to loading onto a microfluidic microwell SCOPE-chip. The cDNA synthesis of captured cells and sequencing library construction were performed with GEXSCOPE Single Cell RNA Library Kit.",2026/01/19
